Trichoptera,Helicopsychidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,5,0,5,0,0,0,1,0,4,1,2,0,6,1,0,0,11,2,12,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,0,4,0,1,0,2,0,13,0,0,0,0,0,0,0,0,10,23,0,17,14,0,38,0,0,0,0,0,0,3,0,3,0,6,0,0,3,15,3,3,0,0,0,0
Ephemeroptera,Heptageniidae,103,78,101,0,105,103,128,198,106,28,53,199,169,170,122,146,141,168,143,169,132,139,42,87,95,107,139,69,55,79,71,88,142,172,130,88,141,80,95,88,54,91,86,100,117,165,216,61,114,15,122,33,10,35,73,1,41,9,14,5,46,8,32,6,11,16,95,16,58,15,58,7,76,35,58,58,93,43,52,14,3,10,59,43,88,237,50,65,27,113,145,0,68,6,2,1,0,3,0,2,1,36,0,16,1,6,17,3,3,13,7,8,1,38,17,116,62,84,14,7,3,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,1,0,1,4,0,0,0,0,0,0,8,0,3,0,0,1,0,0,1,0,1,1,0,1,15,11,5,3,10,1,50,36,19,4,9,2,0,8,1,4,4,1,9,13,10,0,0,1,8,3,1,20,12,7,3,13,15,25,26,13,10,0,0,8,4,12,4,8,14,3,12,2,10,0,0,5,5,20,39,12,43,67,59,47,46,29,26,13,0,10,14,10,11,12,25,9,8,4,37,7,1,10,7,6,6,0,2,0,0,11,0,2,2,11,0,1,6,2,0,5,4,6,0,4,2,27,4,36,12,40,5,2,61,6,40,15,3,24,3,15,0,12,0,9,0,15,0,99,0,144,0,0,12,0,0
Hirudunea,Hirudunea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Coleoptera,Hydraenidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coleoptera,Hydrophilidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trichoptera,Hydropsychidae,14,5,13,19,44,13,65,7,24,2,33,7,24,5,17,7,48,12,34,5,23,7,6,20,2,20,28,12,13,5,26,2,54,11,41,31,48,1,36,19,85,3,34,4,8,0,15,19,24,0,38,29,1,6,0,1,19,5,69,7,144,9,174,4,117,13,111,6,62,3,100,3,120,0,130,9,57,5,54,47,0,48,21,19,3,25,7,14,8,88,40,2,30,50,4,19,27,98,14,200,82,66,75,30,68,119,93,100,71,48,69,3,132,9,105,35,106,172,30,70,64,100,51,70,17,166,142,65,41,84,18,81,71,137,89,114,100,116,6,4,16,22,57,74,46,38,5,115,23,64,30,40,13,136,28,124,27,53,64,55,11,76,15,100,29,83,42,38,59,57,23,72,2,42,63,77,49,93,20,143,53,112,58,21,3,2,4,0,10,1,25,7,18,1,29,0,13,1,5,2,0,0,4,1,9,1,1,2,0,6,5,4,28,0,26,0,19,3,14,6,24,0,17,0,1,3,2,0,3,2,2,1,5,2,0,0,3,10,46,9,37,8,84,15,7,5,53,1,23,1,22,0,41,1,15,4,12,5,6,25,2,1,4,8,5,29,5,3,4,6,29,36,159,44,56,73,13,26,15,31,123,107,72,177,104,164,4,35,7,43,8,7,13,18,17,21,222,54,102,300,294,153,84,186,156,111,9,57,96,78,21,123,57,21,72,24
Trichoptera,Hydroptilidae,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,2,1,1,1,0,3,0,2,2,0,5,4,0,7,0,5,0,0,0,0,2,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,17,0,12,3,47,3,2,0,0,19,0,17,14,2,20,3,5,11,0,1,1,6,0,0,1,1,13,9,8,0,3,2,0,3,5,10,0,0,0,0,21,72,12,20,7,18,0,4,21,5,5,30,115,41,0,10,8,9,3,8,3,11,26,15,5,8,0,19,20,36,13,49,5,13,8,18,7,2,34,21,8,38,20,2,13,36,11,30,28,40,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,9,0,1,0,2,1,2,2,0,3,3,12,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,3,3,1,0,1,0,0,0,0,0,0,0,0,21,22,31,70,8,8,3,1,0,7,0,2,2,0,4,0,1,0,0,7,0,2,14,0,25,0,1,1,0,0,0,1,0,0,12,0,21,6,24,0,45,0,60,0,60,0,3,0,15,27,39,24,21
Ephemeroptera,Isonychiidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isopoda,Isopoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trichoptera,Lepidostomatidae,0,0,1,0,2,0,2,0,53,3,103,1,0,0,2,2,17,15,9,2,70,5,8,16,3,0,1,0,0,0,0,0,1,0,3,2,0,0,1,19,6,2,14,0,9,4,9,28,25,37,56,30,2,7,0,0,2,2,3,0,0,0,0,1,9,2,8,13,18,0,43,0,29,0,48,2,48,0,62,73,0,11,2,3,0,4,0,19,22,21,37,23,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,6,2,5,2,0,5,5,15,5,12,7,3,28,4,0,2,13,0,48,0,0,8,2,0,1,2,10,7,2,0,0,0,3,0,0,5,15,5,42,1,2,2,17,0,23,18,1,11,0,0,0,0,1,0,0,1,0,4,0,0,2,0,1,2,0,2,0,0,19,0,10,4,4,4,7,0,0,0,0,0,0,0,0,6,1,0,16,1,5,1,1,3,2,2,10,0,2,7,2,8,2,18,7,11,4,4,6,45,0,0,6,0,0,0,12,0,3,0,3,0,6,0,6,0,0,0,0,0
Trichoptera,Leptoceridae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,1,0,7,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,0,1,0,4,3,6,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,4,0,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,66,60,6,0,0,6
Ephemeroptera,Leptohyphidae,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,2,0,0,31,6,39,2,3,11,23,35,6,7,0,26,0,38,2,73,49,12,17,24,3,25,2,36,1,48,116,62,120,138,20,3,28,18,7,10,87,16,10,40,15,8,25,41,11,63,25,36,5,19,10,51,0,5,12,13,21,45,23,0,11,12,21,8,24,19,20,10,9,17,33,133,65,20,14,11,5,8,1,24,8,62,167,40,4,3,13,7,8,8,30,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,4,3,2,17,3,1,3,0,0,0,5,0,13,0,0,0,0,1,13,0,2,0,63,0,11,2,28,23,0,48,0,0,51,0,21,21,90,216,18,6,27,6,261,9,243,21,738,156,24,57,27
Ephemeroptera,Leptophlebiidae,3,14,2,0,6,3,7,0,35,10,39,7,21,3,8,2,10,12,7,2,30,11,12,17,0,0,2,1,4,7,10,0,1,1,16,5,1,2,12,6,9,6,13,11,5,20,12,13,16,5,26,14,26,15,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,17,0,0,2,8,15,24,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,2,0,0,0,0,16,0,0,4,0,2,0,3,0,0,0,0,0,2,1,4,3,2,0,0,0,1,0,0,0,0,0,1,0,2,0,4,0,0,3,9,0,2,0,3,0,16,1,7,3,2,0,4,0,2,23,3,9,29,0,0,0,0,2,0,0,0,0,0,0,2,1,0,1,0,2,0,5,0,1,1,9,0,10,1,20,0,14,7,0,6,21,0,0,0,3,0,3,3,0,0,0,6,6,0,6,6,3,0,18,0,0
Plecoptera,Leuctridae,4,0,0,0,2,2,1,0,3,1,3,0,0,0,1,0,0,0,0,0,3,2,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,2,0,1,0,0,0,1,0,0,0,0,0,9,1,0,0,1,0,0,0,0,0,0,2,2,0,0,4,0,2,2,2,0,0,1,0,2,0,2,0,0,0,0,3,0,0,1,3,0,1,10,2,1,3,3,0,0,1,0,9,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
Odonata,Libellulidae,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,3,3,0,0,0,0,0,0,0,0,9,0
Trichoptera,Limnephilidae,0,0,0,0,3,8,4,0,0,0,1,12,0,3,0,10,0,4,0,4,8,4,0,1,3,0,0,0,0,0,0,0,1,15,0,18,12,13,7,14,0,3,4,23,6,8,6,5,1,10,10,0,12,7,0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,4,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hemiptera,Naucoridae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,9,0,0,0,0,1,0,0,5,0,5,1,0,0,0,1,0,0,0,0,9,0,2,0,1,1,3,0,9,0,1,0,2,0,4,1,12,0,2,0,0,0,0,2,0,0,2,0,0,0,22,0,2,0,3,0,7,0,0,0,0,0,4,1,14,0,6,0,3,0,0,0,1,1,5,1,2,0,6,1,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,24,0,0,0,0,3,0,0,3,0,3,12,3,0
Nematoda,Nematoda,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,1,0,3,1,4,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,3,0,2,0,2,0,2,0,1,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,6,0,7,0,0,1,2,0,1,1,0,2,4,3,1,1,0,0,1,0,2,0,0,0,2,0,2,0,2,0,0,3,0,0,0,0,3,1,1,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Nematomorpha,Nematomorpha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nemertea,Nemertea,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,0,1,0,1,2,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,5,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,3,0,5,0,1,1,1,0,0,0,10,0,28,10,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,6,1,4,0,0,0,2,0,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,1,1,9,0,18,0,0,0,14,0,1,0,0,0,2,0,0,0,1,0,4,0,0,1,6,0,0,0,0,1,9,16,1,0,81,0,0,3,6,3,6,0,3,0,6,0,0,0,15,15,0,12,6
Plecoptera,Nemouridae,2,1,9,0,7,4,21,22,13,4,0,4,7,13,6,33,26,12,11,1,7,6,12,6,11,4,2,0,3,12,5,28,33,12,28,25,5,10,9,21,30,22,15,4,9,26,32,37,34,12,74,18,15,6,0,0,1,0,0,0,0,0,0,0,0,5,0,2,1,1,2,0,1,1,6,0,1,0,3,1,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,7,0,0,8,9,14,1,15,3,14,3,0,2,1,0,0,4,12,4,0,2,0,12,1,10,7,18,13,7,64,38,26,10,38,2,18,4,6,3,7,6,7,4,5,5,25,6,2,11,18,13,40,63,22,24,105,42,39,33,108,30,64,23,53,16,13,16,7,9,20,6,39,40,20,3,3,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,2,0,0,0,2,0,11,0,5,0,5,1,4,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0
